      18, 0,0,0,0,   -4,   -2,    6,    1
      33, 0,0,0,0,   -3,    0,    3,    2
      48, 0,0,0,0,   -4,   -8,    4,   -2
      63, 0,0,0,0,   -4,   -2,    5,   -2
      80, 0,0,0,0,   -3,    1,    5,    1
      95, 0,0,0,0,   -3,    0,    4,   -3
     110, 0,0,0,0,   -4,   -3,    4,   -2
     127, 0,0,0,0,   -4,    0,    4,    2
     142, 0,0,0,0,   -4,    0,    4,   -2
     157, 0,0,0,0,   -4,   -4,    5,   -3
     172, 0,0,0,0,   -4,    0,    3,    2
     187, 0,0,0,0,   -3,   -8,    4,   -3
     203, 0,0,0,0,   -4,    0,    4,   -2
     218, 0,0,0,0,   -4,    1,    5,    1
     233, 0,0,0,0,   -3,    0,    4,    0
     248, 0,0,0,0,   -4,   -1,    4,    2
     264, 0,0,0,0,   -3,    1,    5,    1
     280, 0,0,0,0,   -4,    0,    6,    1
     296, 0,0,0,0,   -4,   -6,    3,   -2
     311, 0,0,0,0,   -4,   -8,    2,   -2
     327, 0,0,0,0,   -4,    0,    3,   -2
     342, 0,0,0,0,   -4,    1,    4,    1
     358, 0,0,0,0,   -4,   -6,    4,   -2
     374, 0,0,0,0,   -4,    0,    5,   -3
     389, 0,0,0,0,   -4,   -9,    3,   -2
     404, 0,0,0,0,   -4,   -8,    4,   -2
     420, 0,0,0,0,   -4,    0,    3,   -2
     435, 0,0,0,0,   -4,    0,    5,    1
     450, 0,0,0,0,   -3,    1,    6,    1
     466, 0,0,0,0,   -4,    0,    4,    2
     482, 0,0,0,0,   -3,    0,    6,    1
     497, 0,0,0,0,   -4,    0,    4,    1
     514, 0,0,0,0,   -4,    0,    6,    0
     529, 0,0,0,0,   -4,   -8,    4,   -2
     544, 0,0,0,0,   -4,    0,    4,    1
     560, 0,0,0,0,   -3,   -2,    6,   -3
     575, 0,0,0,0,   -4,    0,    4,   -2
     590, 0,0,0,0,   -4,    0,    3,    2
     605, 0,0,0,0,   -4,   -4,    4,   -2
     620, 0,0,0,0,   -3,    0,    4,   -3
     636, 0,0,0,0,   -4,    0,    4,    2
     652, 0,0,0,0,   -4,    0,    4,   -2
     668, 0,0,0,0,   -4,   -1,    4,    1
     684, 0,0,0,0,   -4,    1,    4,    1
     699, 0,0,0,0,   -4,    0,    5,    1
     715, 0,0,0,0,   -4,    0,    4,    1
     731, 0,0,0,0,   -4,    0,    4,   -3
     747, 0,0,0,0,   -4,   -1,    5,    2
     763, 0,0,0,0,   -5,   -2,    5,   -1
     779, 0,0,0,0,   -4,   -4,    5,   -2
     794, 0,0,0,0,   -4,   -6,    3,   -3
     809, 0,0,0,0,   -4,    0,    4,    2
     825, 0,0,0,0,   -3,    0,    4,   -3
     841, 0,0,0,0,   -4,   -8,    4,   -3
     857, 0,0,0,0,   -4,    0,    5,    2
     873, 0,0,0,0,   -3,   -8,  -15,   -5
     888, 0,0,0,0,   -4,   -2,  -15,   -4
     903, 0,0,0,0,   -4,   -9,  -13,   -4
     919, 0,0,0,0,   -3,   -8,  -15,   -5
     934, 0,0,0,0,   -5,   -2,  -16,   -4
     950, 0,0,0,0,   -3,   -8,  -13,   -4
     966, 0,0,0,0,   -3,   -6,   -8,   -5
     982, 0,0,0,0,   -4,   -9,   -7,   -2
     997, 0,0,0,0,   -4,   -9,   -8,   -3
    1013, 0,0,0,0,   -4,   -6,   -9,   -4
    1028, 0,0,0,0,   -4,   -1,   -7,   -1
    1043, 0,0,0,0,   -4,   -9,   -8,    0
    1058, 0,0,0,0,   -4,   -9,   -7,    0
    1074, 0,0,0,0,   -4,   -6,   -8,   -4
    1089, 0,0,0,0,   -3,   -9,   -8,   -4
    1105, 0,0,0,0,   -3,   -8,   -7,   -4
    1120, 0,0,0,0,   -4,    0,   -7,    1
    1136, 0,0,0,0,   -4,   -9,   -5,   -4
    1152, 0,0,0,0,   -5,   -2,    5,   -4
    1168, 0,0,0,0,   -4,    0,    5,   -2
